Drug1_ID,Drug1_Name,Drug2_ID,Drug2_Name,Prediction_Score,Predicted_Type_Index,Predicted_Type_Name,Interaction_Translation,True_Type_Index,True_Type_Name,Match
DB00938,Salmeterol,DB06636,Isavuconazonium,0.7582977414131165,47,Type_47,The metabolism of Isavuconazonium can be decreased when combined with Salmeterol.,73,Type_73,No
DB00349,Clobazam,DB01018,Guanfacine,0.8204295039176941,47,Type_47,The metabolism of Guanfacine can be decreased when combined with Clobazam.,49,Type_49,No
DB01228,Encainide,DB06603,Panobinostat,0.7536712884902954,47,Type_47,The metabolism of Panobinostat can be decreased when combined with Encainide.,73,Type_73,No
DB00176,Fluvoxamine,DB00384,Triamterene,0.8110513687133789,73,Type_73,The serum concentration of Triamterene can be increased when it is combined with Fluvoxamine.,47,Type_47,No
DB00658,Sevelamer,DB01024,Mycophenolic acid,0.8575596213340759,67,Type_67,Sevelamer can cause a decrease in the absorption of Mycophenolic acid resulting in a reduced serum concentration and potentially a decrease in efficacy.,75,Type_75,No
DB00908,Quinidine,DB00940,Methantheline,0.7057554721832275,73,Type_73,The serum concentration of Methantheline can be increased when it is combined with Quinidine.,49,Type_49,No
DB00263,Sulfisoxazole,DB00586,Diclofenac,0.8166435956954956,47,Type_47,The metabolism of Diclofenac can be decreased when combined with Sulfisoxazole.,73,Type_73,No
DB00224,Indinavir,DB08932,Macitentan,0.9003756046295166,47,Type_47,The metabolism of Macitentan can be decreased when combined with Indinavir.,73,Type_73,No
DB00244,Mesalazine,DB01377,Magnesium oxide,0.8241534233093262,49,Type_49,The risk or severity of adverse effects can be increased when Mesalazine is combined with Magnesium oxide.,70,Type_70,No
DB00540,Nortriptyline,DB01224,Quetiapine,0.7766919136047363,49,Type_49,The risk or severity of adverse effects can be increased when Nortriptyline is combined with Quetiapine.,20,Type_20,No
DB01321,Josamycin,DB08864,Rilpivirine,0.9255162477493286,20,Type_20,Josamycin may increase the QTc-prolonging activities of Rilpivirine.,73,Type_73,No
DB00661,Verapamil,DB11079,Trolamine salicylate,0.8940069079399109,49,Type_49,The risk or severity of adverse effects can be increased when Verapamil is combined with Trolamine salicylate.,6,Type_6,No
DB00363,Clozapine,DB01590,Everolimus,0.8788415789604187,73,Type_73,The serum concentration of Everolimus can be increased when it is combined with Clozapine.,49,Type_49,No
DB00472,Fluoxetine,DB09072,Sodium oxybate,0.9323468208312988,16,Type_16,Fluoxetine may increase the central nervous system depressant (CNS depressant) activities of Sodium oxybate.,49,Type_49,No
DB00264,Metoprolol,DB00633,Dexmedetomidine,0.9871402382850647,25,Type_25,Metoprolol may increase the atrioventricular blocking (AV block) activities of Dexmedetomidine.,73,Type_73,No
DB00349,Clobazam,DB01236,Sevoflurane,0.8579613566398621,47,Type_47,The metabolism of Sevoflurane can be decreased when combined with Clobazam.,49,Type_49,No
DB01018,Guanfacine,DB01174,Phenobarbital,0.842291533946991,4,Type_4,The metabolism of Phenobarbital can be increased when combined with Guanfacine.,75,Type_75,No
DB00582,Voriconazole,DB00672,Chlorpropamide,0.9298521280288696,47,Type_47,The metabolism of Chlorpropamide can be decreased when combined with Voriconazole.,73,Type_73,No
DB00633,Dexmedetomidine,DB01214,Metipranolol,0.9658228754997253,25,Type_25,Dexmedetomidine may increase the atrioventricular blocking (AV block) activities of Metipranolol.,49,Type_49,No
DB01124,Tolbutamide,DB01159,Halothane,0.739831268787384,70,Type_70,The therapeutic efficacy of Halothane can be decreased when used in combination with Tolbutamide.,47,Type_47,No
DB00755,Tretinoin,DB01017,Minocycline,0.7221510410308838,75,Type_75,The serum concentration of Minocycline can be decreased when it is combined with Tretinoin.,49,Type_49,No
DB00436,Bendroflumethiazide,DB06663,Pasireotide,0.7653934955596924,70,Type_70,The therapeutic efficacy of Pasireotide can be decreased when used in combination with Bendroflumethiazide.,54,Type_54,No
DB00281,Lidocaine,DB04951,Pirfenidone,0.7735303044319153,47,Type_47,The metabolism of Pirfenidone can be decreased when combined with Lidocaine.,73,Type_73,No
DB00259,Sulfanilamide,DB00320,Dihydroergotamine,0.8851747512817383,73,Type_73,The serum concentration of Dihydroergotamine can be increased when it is combined with Sulfanilamide.,49,Type_49,No
DB00622,Nicardipine,DB09235,Efonidipine,0.7037335634231567,49,Type_49,The risk or severity of adverse effects can be increased when Nicardipine is combined with Efonidipine.,60,Type_60,No
DB00224,Indinavir,DB00932,Tipranavir,0.7176972031593323,47,Type_47,The metabolism of Tipranavir can be decreased when combined with Indinavir.,75,Type_75,No
DB00943,Zalcitabine,DB01264,Darunavir,0.7507259249687195,47,Type_47,The metabolism of Darunavir can be decreased when combined with Zalcitabine.,73,Type_73,No
DB00700,Eplerenone,DB01349,Tasosartan,0.8046987056732178,49,Type_49,The risk or severity of adverse effects can be increased when Eplerenone is combined with Tasosartan.,68,Type_68,No
DB00752,Tranylcypromine,DB01197,Captopril,0.7683228254318237,60,Type_60,Tranylcypromine may increase the hypotensive activities of Captopril.,47,Type_47,No
DB00661,Verapamil,DB06335,Saxagliptin,0.7949941158294678,47,Type_47,The metabolism of Saxagliptin can be decreased when combined with Verapamil.,73,Type_73,No
DB00263,Sulfisoxazole,DB01242,Clomipramine,0.8115047216415405,47,Type_47,The metabolism of Clomipramine can be decreased when combined with Sulfisoxazole.,20,Type_20,No
DB00418,Secobarbital,DB00829,Diazepam,0.9533370137214661,49,Type_49,The risk or severity of adverse effects can be increased when Secobarbital is combined with Diazepam.,4,Type_4,No
DB01236,Sevoflurane,DB09053,Ibrutinib,0.7876652479171753,73,Type_73,The serum concentration of Ibrutinib can be increased when it is combined with Sevoflurane.,49,Type_49,No
DB00244,Mesalazine,DB00489,Sotalol,0.9535413980484009,9,Type_9,Mesalazine may increase the hypoglycemic activities of Sotalol.,37,Type_37,No
DB00904,Ondansetron,DB09068,Vortioxetine,0.9729647040367126,49,Type_49,The risk or severity of adverse effects can be increased when Ondansetron is combined with Vortioxetine.,64,Type_64,No
DB00270,Isradipine,DB00661,Verapamil,0.8508583903312683,47,Type_47,The metabolism of Verapamil can be decreased when combined with Isradipine.,49,Type_49,No
DB00195,Betaxolol,DB01074,Perhexiline,0.8877105116844177,60,Type_60,Betaxolol may increase the hypotensive activities of Perhexiline.,47,Type_47,No
DB00501,Cimetidine,DB01244,Bepridil,0.7557665109634399,47,Type_47,The metabolism of Bepridil can be decreased when combined with Cimetidine.,73,Type_73,No
DB00213,Pantoprazole,DB00238,Nevirapine,0.7867553234100342,47,Type_47,The metabolism of Nevirapine can be decreased when combined with Pantoprazole.,4,Type_4,No
DB01041,Thalidomide,DB01235,Levodopa,0.9146585464477539,16,Type_16,Thalidomide may increase the central nervous system depressant (CNS depressant) activities of Levodopa.,30,Type_30,No
DB00501,Cimetidine,DB01101,Capecitabine,0.9388072490692139,47,Type_47,The metabolism of Capecitabine can be decreased when combined with Cimetidine.,77,Type_77,No
DB00216,Eletriptan,DB00418,Secobarbital,0.7899597883224487,49,Type_49,The risk or severity of adverse effects can be increased when Eletriptan is combined with Secobarbital.,4,Type_4,No
DB00476,Duloxetine,DB01583,Liotrix,0.7104390263557434,49,Type_49,The risk or severity of adverse effects can be increased when Duloxetine is combined with Liotrix.,70,Type_70,No
DB00250,Dapsone,DB01131,Proguanil,0.9106024503707886,47,Type_47,The metabolism of Proguanil can be decreased when combined with Dapsone.,49,Type_49,No
DB00774,Hydroflumethiazide,DB01214,Metipranolol,0.8616969585418701,49,Type_49,The risk or severity of adverse effects can be increased when Hydroflumethiazide is combined with Metipranolol.,60,Type_60,No
DB00528,Lercanidipine,DB00876,Eprosartan,0.8807617425918579,49,Type_49,The risk or severity of adverse effects can be increased when Lercanidipine is combined with Eprosartan.,60,Type_60,No
DB01169,Arsenic trioxide,DB01240,Epoprostenol,0.8192249536514282,60,Type_60,Arsenic trioxide may increase the hypotensive activities of Epoprostenol.,49,Type_49,No
DB00246,Ziprasidone,DB01104,Sertraline,0.7240791320800781,47,Type_47,The metabolism of Sertraline can be decreased when combined with Ziprasidone.,20,Type_20,No
DB00476,Duloxetine,DB00903,Etacrynic acid,0.7611145377159119,49,Type_49,The risk or severity of adverse effects can be increased when Duloxetine is combined with Etacrynic acid.,30,Type_30,No
DB00619,Imatinib,DB09074,Olaparib,0.815906286239624,47,Type_47,The metabolism of Olaparib can be decreased when combined with Imatinib.,73,Type_73,No
DB00199,Erythromycin,DB01190,Clindamycin,0.9480317831039429,47,Type_47,The metabolism of Clindamycin can be decreased when combined with Erythromycin.,70,Type_70,No
DB00635,Prednisone,DB08881,Vemurafenib,0.7358095049858093,75,Type_75,The serum concentration of Vemurafenib can be decreased when it is combined with Prednisone.,73,Type_73,No
DB01356,Lithium cation,DB09477,Enalaprilat,0.7960984706878662,60,Type_60,Lithium cation may increase the hypotensive activities of Enalaprilat.,73,Type_73,No
DB01092,Ouabain,DB06810,Plicamycin,0.756169855594635,75,Type_75,The serum concentration of Plicamycin can be decreased when it is combined with Ouabain.,58,Type_58,No
DB00388,Phenylephrine,DB09288,Propacetamol,0.9113546013832092,76,Type_76,Phenylephrine may decrease the sedative activities of Propacetamol.,73,Type_73,No
DB00701,Amprenavir,DB01151,Desipramine,0.9431095719337463,47,Type_47,The metabolism of Desipramine can be decreased when combined with Amprenavir.,73,Type_73,No
DB00698,Nitrofurantoin,DB08881,Vemurafenib,0.864329993724823,73,Type_73,The serum concentration of Vemurafenib can be increased when it is combined with Nitrofurantoin.,75,Type_75,No
DB00277,Theophylline,DB00951,Isoniazid,0.7512326836585999,47,Type_47,The metabolism of Isoniazid can be decreased when combined with Theophylline.,73,Type_73,No
DB06290,Simeprevir,DB06769,Bendamustine,0.9764485359191895,73,Type_73,The serum concentration of Bendamustine can be increased when it is combined with Simeprevir.,47,Type_47,No
DB00907,Cocaine,DB09128,Brexpiprazole,0.949904203414917,49,Type_49,The risk or severity of adverse effects can be increased when Cocaine is combined with Brexpiprazole.,73,Type_73,No
DB01182,Propafenone,DB04861,Nebivolol,0.7270059585571289,54,Type_54,Propafenone may increase the bradycardic activities of Nebivolol.,73,Type_73,No
DB00715,Paroxetine,DB01041,Thalidomide,0.8644217252731323,47,Type_47,The metabolism of Thalidomide can be decreased when combined with Paroxetine.,49,Type_49,No
DB00847,Cysteamine,DB00863,Ranitidine,0.7193472385406494,49,Type_49,The risk or severity of adverse effects can be increased when Cysteamine is combined with Ranitidine.,70,Type_70,No
DB00283,Clemastine,DB06605,Apixaban,0.7775120139122009,47,Type_47,The metabolism of Apixaban can be decreased when combined with Clemastine.,73,Type_73,No
DB00872,Conivaptan,DB01159,Halothane,0.842645525932312,49,Type_49,The risk or severity of adverse effects can be increased when Conivaptan is combined with Halothane.,73,Type_73,No
DB00322,Floxuridine,DB00980,Ramelteon,0.9652660489082336,47,Type_47,The metabolism of Ramelteon can be decreased when combined with Floxuridine.,73,Type_73,No
DB00951,Isoniazid,DB01234,Dexamethasone,0.8122824430465698,47,Type_47,The metabolism of Dexamethasone can be decreased when combined with Isoniazid.,75,Type_75,No
DB01178,Chlormezanone,DB01392,Yohimbine,0.9880980849266052,49,Type_49,The risk or severity of adverse effects can be increased when Chlormezanone is combined with Yohimbine.,70,Type_70,No
DB00006,Bivalirudin,DB00346,Alfuzosin,0.7661117315292358,60,Type_60,Bivalirudin may increase the hypotensive activities of Alfuzosin.,73,Type_73,No
DB00193,Tramadol,DB01072,Atazanavir,0.7230619192123413,47,Type_47,The metabolism of Atazanavir can be decreased when combined with Tramadol.,73,Type_73,No
DB01320,Fosphenytoin,DB04574,Estrone sulfate,0.7996717691421509,4,Type_4,The metabolism of Estrone sulfate can be increased when combined with Fosphenytoin.,70,Type_70,No
DB00599,Thiopental,DB01240,Epoprostenol,0.7731726169586182,4,Type_4,The metabolism of Epoprostenol can be increased when combined with Thiopental.,60,Type_60,No
DB00363,Clozapine,DB00699,Nicergoline,0.9150597453117371,49,Type_49,The risk or severity of adverse effects can be increased when Clozapine is combined with Nicergoline.,47,Type_47,No
DB00091,Cyclosporine,DB00700,Eplerenone,0.9274187088012695,42,Type_42,The risk or severity of hyperkalemia can be increased when Cyclosporine is combined with Eplerenone.,68,Type_68,No
DB00964,Apraclonidine,DB01351,Amobarbital,0.9677273631095886,30,Type_30,Apraclonidine may increase the orthostatic hypotensive activities of Amobarbital.,60,Type_60,No
DB01195,Flecainide,DB01254,Dasatinib,0.732643187046051,73,Type_73,The serum concentration of Dasatinib can be increased when it is combined with Flecainide.,20,Type_20,No
DB00810,Biperiden,DB06207,Silodosin,0.9309340715408325,5,Type_5,Biperiden may decrease the vasoconstricting activities of Silodosin.,73,Type_73,No
DB01174,Phenobarbital,DB06335,Saxagliptin,0.710604727268219,4,Type_4,The metabolism of Saxagliptin can be increased when combined with Phenobarbital.,75,Type_75,No
DB00293,Raltitrexed,DB00363,Clozapine,0.754858672618866,70,Type_70,The therapeutic efficacy of Clozapine can be decreased when used in combination with Raltitrexed.,49,Type_49,No
DB00697,Tizanidine,DB06663,Pasireotide,0.8698636293411255,20,Type_20,Tizanidine may increase the QTc-prolonging activities of Pasireotide.,54,Type_54,No
DB09030,Vorapaxar,DB12598,Nafamostat,0.8536810278892517,6,Type_6,Vorapaxar may increase the anticoagulant activities of Nafamostat.,49,Type_49,No
DB01095,Fluvastatin,DB01418,Acenocoumarol,0.8001963496208191,6,Type_6,Fluvastatin may increase the anticoagulant activities of Acenocoumarol.,47,Type_47,No
DB00294,Etonogestrel,DB00312,Pentobarbital,0.8142439126968384,70,Type_70,The therapeutic efficacy of Pentobarbital can be decreased when used in combination with Etonogestrel.,4,Type_4,No
DB00191,Phentermine,DB00252,Phenytoin,0.967114269733429,4,Type_4,The metabolism of Phenytoin can be increased when combined with Phentermine.,75,Type_75,No
DB00559,Bosentan,DB00625,Efavirenz,0.8706066012382507,75,Type_75,The serum concentration of Efavirenz can be decreased when it is combined with Bosentan.,73,Type_73,No
DB00091,Cyclosporine,DB00819,Acetazolamide,0.7845627665519714,68,Type_68,Cyclosporine may increase the hyperkalemic activities of Acetazolamide.,73,Type_73,No
DB00943,Zalcitabine,DB01095,Fluvastatin,0.7202248573303223,73,Type_73,The serum concentration of Fluvastatin can be increased when it is combined with Zalcitabine.,47,Type_47,No
DB00257,Clotrimazole,DB01184,Domperidone,0.7836974263191223,47,Type_47,The metabolism of Domperidone can be decreased when combined with Clotrimazole.,73,Type_73,No
DB01233,Metoclopramide,DB09118,Stiripentol,0.8699485659599304,73,Type_73,The serum concentration of Stiripentol can be increased when it is combined with Metoclopramide.,47,Type_47,No
DB00705,Delavirdine,DB01142,Doxepin,0.8181717991828918,47,Type_47,The metabolism of Doxepin can be decreased when combined with Delavirdine.,67,Type_67,No
DB00264,Metoprolol,DB00543,Amoxapine,0.7011144757270813,73,Type_73,The serum concentration of Amoxapine can be increased when it is combined with Metoprolol.,47,Type_47,No
DB00780,Phenelzine,DB09204,Arotinolol,0.7013092041015625,60,Type_60,Phenelzine may increase the hypotensive activities of Arotinolol.,49,Type_49,No
DB00691,Moexipril,DB06196,Icatibant,0.9869142174720764,49,Type_49,The risk or severity of adverse effects can be increased when Moexipril is combined with Icatibant.,37,Type_37,No
