Drug1_ID,Drug1_Name,Drug2_ID,Drug2_Name,Prediction_Score,Predicted_Type_Index,Predicted_Type_Name,Interaction_Translation,True_Type_Index,True_Type_Name,Match
DB00201,Caffeine,DB01132,Pioglitazone,0.47903385758399963,47,Type_47,The metabolism of Pioglitazone can be decreased when combined with Caffeine.,47,Type_47,Yes
DB00477,Chlorpromazine,DB04855,Dronedarone,0.4413437247276306,47,Type_47,The metabolism of Dronedarone can be decreased when combined with Chlorpromazine.,47,Type_47,Yes
DB00751,Epinastine,DB01264,Darunavir,0.48053035140037537,47,Type_47,The metabolism of Darunavir can be decreased when combined with Epinastine.,73,Type_73,No
DB00796,Candesartan cilexetil,DB08880,Teriflunomide,0.46096479892730713,73,Type_73,The serum concentration of Teriflunomide can be increased when it is combined with Candesartan cilexetil.,49,Type_49,No
DB00863,Ranitidine,DB00884,Risedronic acid,0.44063833355903625,70,Type_70,The therapeutic efficacy of Risedronic acid can be decreased when used in combination with Ranitidine.,18,Type_18,No
DB01222,Budesonide,DB01232,Saquinavir,0.49350982904434204,47,Type_47,The metabolism of Saquinavir can be decreased when combined with Budesonide.,73,Type_73,No
DB01095,Fluvastatin,DB04855,Dronedarone,0.48568323254585266,73,Type_73,The serum concentration of Dronedarone can be increased when it is combined with Fluvastatin.,47,Type_47,No
DB00458,Imipramine,DB01274,Arformoterol,0.485146164894104,20,Type_20,Imipramine may increase the QTc-prolonging activities of Arformoterol.,47,Type_47,No
DB00427,Triprolidine,DB01580,Oxprenolol,0.3207687735557556,49,Type_49,The risk or severity of adverse effects can be increased when Triprolidine is combined with Oxprenolol.,49,Type_49,Yes
DB00614,Furazolidone,DB06148,Mianserin,0.39263010025024414,2,Type_2,Furazolidone may increase the anticholinergic activities of Mianserin.,49,Type_49,No
DB04898,Ximelagatran,DB08873,Boceprevir,0.2925577163696289,75,Type_75,The serum concentration of Boceprevir can be decreased when it is combined with Ximelagatran.,75,Type_75,Yes
DB00238,Nevirapine,DB06594,Agomelatine,0.3377542197704315,4,Type_4,The metabolism of Agomelatine can be increased when combined with Nevirapine.,73,Type_73,No
DB00320,Dihydroergotamine,DB01219,Dantrolene,0.47292476892471313,47,Type_47,The metabolism of Dantrolene can be decreased when combined with Dihydroergotamine.,47,Type_47,Yes
DB01083,Orlistat,DB09119,Eslicarbazepine acetate,0.494873046875,75,Type_75,The serum concentration of Eslicarbazepine acetate can be decreased when it is combined with Orlistat.,75,Type_75,Yes
DB00697,Tizanidine,DB00822,Disulfiram,0.4217119514942169,73,Type_73,The serum concentration of Disulfiram can be increased when it is combined with Tizanidine.,73,Type_73,Yes
DB00947,Fulvestrant,DB09065,Cobicistat,0.4965629577636719,73,Type_73,The serum concentration of Cobicistat can be increased when it is combined with Fulvestrant.,47,Type_47,No
DB01418,Acenocoumarol,DB09323,Benzylpenicillin benzathine hydrate,0.49964427947998047,6,Type_6,Acenocoumarol may increase the anticoagulant activities of Benzylpenicillin benzathine hydrate.,6,Type_6,Yes
DB00451,Levothyroxine,DB04575,Quinestrol,0.2985643744468689,67,Type_67,Levothyroxine can cause a decrease in the absorption of Quinestrol resulting in a reduced serum concentration and potentially a decrease in efficacy.,70,Type_70,No
DB00285,Venlafaxine,DB01076,Atorvastatin,0.44598695635795593,49,Type_49,The risk or severity of adverse effects can be increased when Venlafaxine is combined with Atorvastatin.,49,Type_49,Yes
DB00279,Liothyronine,DB06695,Dabigatran etexilate,0.44805195927619934,6,Type_6,Liothyronine may increase the anticoagulant activities of Dabigatran etexilate.,75,Type_75,No
DB00321,Amitriptyline,DB00715,Paroxetine,0.4662042558193207,49,Type_49,The risk or severity of adverse effects can be increased when Amitriptyline is combined with Paroxetine.,49,Type_49,Yes
DB00263,Sulfisoxazole,DB00344,Protriptyline,0.4903213679790497,47,Type_47,The metabolism of Protriptyline can be decreased when combined with Sulfisoxazole.,20,Type_20,No
DB00175,Pravastatin,DB00678,Losartan,0.44079530239105225,47,Type_47,The metabolism of Losartan can be decreased when combined with Pravastatin.,47,Type_47,Yes
DB01580,Oxprenolol,DB01588,Prazepam,0.4335366487503052,73,Type_73,The serum concentration of Prazepam can be increased when it is combined with Oxprenolol.,49,Type_49,No
DB00549,Zafirlukast,DB01076,Atorvastatin,0.4667145609855652,47,Type_47,The metabolism of Atorvastatin can be decreased when combined with Zafirlukast.,49,Type_49,No
DB00297,Bupivacaine,DB00477,Chlorpromazine,0.3556719422340393,4,Type_4,The metabolism of Chlorpromazine can be increased when combined with Bupivacaine.,47,Type_47,No
DB00252,Phenytoin,DB01264,Darunavir,0.4240761399269104,75,Type_75,The serum concentration of Darunavir can be decreased when it is combined with Phenytoin.,75,Type_75,Yes
DB00875,Flupentixol,DB01211,Clarithromycin,0.37456393241882324,20,Type_20,Flupentixol may increase the QTc-prolonging activities of Clarithromycin.,20,Type_20,Yes
DB00420,Promazine,DB00637,Astemizole,0.4920383393764496,20,Type_20,Promazine may increase the QTc-prolonging activities of Astemizole.,47,Type_47,No
DB00489,Sotalol,DB01211,Clarithromycin,0.348854660987854,20,Type_20,Sotalol may increase the QTc-prolonging activities of Clarithromycin.,20,Type_20,Yes
DB00543,Amoxapine,DB06697,Artemether,0.455567866563797,20,Type_20,Amoxapine may increase the QTc-prolonging activities of Artemether.,20,Type_20,Yes
DB00472,Fluoxetine,DB00531,Cyclophosphamide,0.4608791470527649,47,Type_47,The metabolism of Cyclophosphamide can be decreased when combined with Fluoxetine.,47,Type_47,Yes
DB01275,Hydralazine,DB09216,Tolfenamic acid,0.45335444808006287,37,Type_37,Hydralazine may decrease the antihypertensive activities of Tolfenamic acid.,37,Type_37,Yes
DB00700,Eplerenone,DB01348,Spirapril,0.4469310939311981,68,Type_68,Eplerenone may increase the hyperkalemic activities of Spirapril.,68,Type_68,Yes
DB00637,Astemizole,DB01232,Saquinavir,0.44293248653411865,47,Type_47,The metabolism of Saquinavir can be decreased when combined with Astemizole.,73,Type_73,No
DB00361,Vinorelbine,DB00679,Thioridazine,0.44359904527664185,73,Type_73,The serum concentration of Thioridazine can be increased when it is combined with Vinorelbine.,73,Type_73,Yes
DB00283,Clemastine,DB09083,Ivabradine,0.4305001199245453,73,Type_73,The serum concentration of Ivabradine can be increased when it is combined with Clemastine.,73,Type_73,Yes
DB00246,Ziprasidone,DB00915,Amantadine,0.40746939182281494,20,Type_20,Ziprasidone may increase the QTc-prolonging activities of Amantadine.,20,Type_20,Yes
DB00951,Isoniazid,DB01195,Flecainide,0.4553627669811249,73,Type_73,The serum concentration of Flecainide can be increased when it is combined with Isoniazid.,47,Type_47,No
DB00220,Nelfinavir,DB00283,Clemastine,0.43291470408439636,73,Type_73,The serum concentration of Clemastine can be increased when it is combined with Nelfinavir.,47,Type_47,No
DB00699,Nicergoline,DB09118,Stiripentol,0.4544980227947235,49,Type_49,The risk or severity of adverse effects can be increased when Nicergoline is combined with Stiripentol.,47,Type_47,No
DB00381,Amlodipine,DB01098,Rosuvastatin,0.4923946261405945,47,Type_47,The metabolism of Rosuvastatin can be decreased when combined with Amlodipine.,73,Type_73,No
DB00361,Vinorelbine,DB00476,Duloxetine,0.38455620408058167,49,Type_49,The risk or severity of adverse effects can be increased when Vinorelbine is combined with Duloxetine.,47,Type_47,No
DB00983,Formoterol,DB01264,Darunavir,0.4576191306114197,47,Type_47,The metabolism of Darunavir can be decreased when combined with Formoterol.,73,Type_73,No
DB00279,Liothyronine,DB00476,Duloxetine,0.4082369804382324,9,Type_9,Liothyronine may increase the hypoglycemic activities of Duloxetine.,70,Type_70,No
DB00531,Cyclophosphamide,DB08882,Linagliptin,0.45108526945114136,73,Type_73,The serum concentration of Linagliptin can be increased when it is combined with Cyclophosphamide.,49,Type_49,No
DB01037,Selegiline,DB01395,Drospirenone,0.3819330036640167,49,Type_49,The risk or severity of adverse effects can be increased when Selegiline is combined with Drospirenone.,73,Type_73,No
DB00238,Nevirapine,DB01195,Flecainide,0.42154166102409363,75,Type_75,The serum concentration of Flecainide can be decreased when it is combined with Nevirapine.,47,Type_47,No
DB00468,Quinine,DB01244,Bepridil,0.35966384410858154,20,Type_20,Quinine may increase the QTc-prolonging activities of Bepridil.,60,Type_60,No
DB00266,Dicoumarol,DB01022,Phylloquinone,0.4730337858200073,70,Type_70,The therapeutic efficacy of Phylloquinone can be decreased when used in combination with Dicoumarol.,12,Type_12,No
DB00715,Paroxetine,DB00960,Pindolol,0.3786318302154541,73,Type_73,The serum concentration of Pindolol can be increased when it is combined with Paroxetine.,47,Type_47,No
DB00519,Trandolapril,DB06414,Etravirine,0.36350733041763306,75,Type_75,The serum concentration of Etravirine can be decreased when it is combined with Trandolapril.,75,Type_75,Yes
DB00280,Disopyramide,DB08873,Boceprevir,0.4336363673210144,73,Type_73,The serum concentration of Boceprevir can be increased when it is combined with Disopyramide.,47,Type_47,No
DB00207,Azithromycin,DB01037,Selegiline,0.4344256520271301,47,Type_47,The metabolism of Selegiline can be decreased when combined with Azithromycin.,47,Type_47,Yes
DB00193,Tramadol,DB00285,Venlafaxine,0.36246493458747864,64,Type_64,Tramadol may increase the serotonergic activities of Venlafaxine.,27,Type_27,No
DB00363,Clozapine,DB06697,Artemether,0.41667887568473816,47,Type_47,The metabolism of Artemether can be decreased when combined with Clozapine.,47,Type_47,Yes
DB05294,Vandetanib,DB12332,Rucaparib,0.4081009328365326,47,Type_47,The metabolism of Rucaparib can be decreased when combined with Vandetanib.,47,Type_47,Yes
DB00850,Perphenazine,DB01264,Darunavir,0.4555118680000305,47,Type_47,The metabolism of Darunavir can be decreased when combined with Perphenazine.,73,Type_73,No
DB00321,Amitriptyline,DB01072,Atazanavir,0.47771310806274414,47,Type_47,The metabolism of Atazanavir can be decreased when combined with Amitriptyline.,47,Type_47,Yes
DB00248,Cabergoline,DB01016,Glyburide,0.49483826756477356,49,Type_49,The risk or severity of adverse effects can be increased when Cabergoline is combined with Glyburide.,49,Type_49,Yes
DB00367,Levonorgestrel,DB01072,Atazanavir,0.4401661455631256,75,Type_75,The serum concentration of Atazanavir can be decreased when it is combined with Levonorgestrel.,73,Type_73,No
DB00495,Zidovudine,DB05265,Ecabet,0.4539729654788971,47,Type_47,The metabolism of Ecabet can be decreased when combined with Zidovudine.,75,Type_75,No
DB00333,Methadone,DB01221,Ketamine,0.36612892150878906,16,Type_16,Methadone may increase the central nervous system depressant (CNS depressant) activities of Ketamine.,49,Type_49,No
DB00420,Promazine,DB01167,Itraconazole,0.4763861894607544,47,Type_47,The metabolism of Itraconazole can be decreased when combined with Promazine.,47,Type_47,Yes
DB08882,Linagliptin,DB09289,Tianeptine,0.4856811463832855,73,Type_73,The serum concentration of Tianeptine can be increased when it is combined with Linagliptin.,73,Type_73,Yes
DB00418,Secobarbital,DB01169,Arsenic trioxide,0.48095399141311646,49,Type_49,The risk or severity of adverse effects can be increased when Secobarbital is combined with Arsenic trioxide.,60,Type_60,No
DB00175,Pravastatin,DB00622,Nicardipine,0.35676106810569763,47,Type_47,The metabolism of Nicardipine can be decreased when combined with Pravastatin.,47,Type_47,Yes
DB00598,Labetalol,DB01193,Acebutolol,0.4228212535381317,25,Type_25,Labetalol may increase the atrioventricular blocking (AV block) activities of Acebutolol.,30,Type_30,No
DB00987,Cytarabine,DB09280,Lumacaftor,0.4943767189979553,75,Type_75,The serum concentration of Lumacaftor can be decreased when it is combined with Cytarabine.,4,Type_4,No
DB00555,Lamotrigine,DB01035,Procainamide,0.4282199442386627,47,Type_47,The metabolism of Procainamide can be decreased when combined with Lamotrigine.,73,Type_73,No
DB00908,Quinidine,DB01157,Trimetrexate,0.44722771644592285,47,Type_47,The metabolism of Trimetrexate can be decreased when combined with Quinidine.,73,Type_73,No
DB00310,Chlorthalidone,DB00898,Ethanol,0.4098578095436096,73,Type_73,The serum concentration of Ethanol can be increased when it is combined with Chlorthalidone.,30,Type_30,No
DB01210,Levobunolol,DB01242,Clomipramine,0.45387041568756104,73,Type_73,The serum concentration of Clomipramine can be increased when it is combined with Levobunolol.,49,Type_49,No
DB00472,Fluoxetine,DB00489,Sotalol,0.342901349067688,20,Type_20,Fluoxetine may increase the QTc-prolonging activities of Sotalol.,73,Type_73,No
DB00795,Sulfasalazine,DB00817,Rosoxacin,0.4726966619491577,27,Type_27,Sulfasalazine may increase the neuroexcitatory activities of Rosoxacin.,27,Type_27,Yes
DB00753,Isoflurane,DB08881,Vemurafenib,0.35262975096702576,75,Type_75,The serum concentration of Vemurafenib can be decreased when it is combined with Isoflurane.,75,Type_75,Yes
DB00598,Labetalol,DB01611,Hydroxychloroquine,0.3955765664577484,73,Type_73,The serum concentration of Hydroxychloroquine can be increased when it is combined with Labetalol.,47,Type_47,No
DB00521,Carteolol,DB04846,Celiprolol,0.30004405975341797,49,Type_49,The risk or severity of adverse effects can be increased when Carteolol is combined with Celiprolol.,60,Type_60,No
DB01118,Amiodarone,DB01224,Quetiapine,0.489763081073761,47,Type_47,The metabolism of Quetiapine can be decreased when combined with Amiodarone.,73,Type_73,No
DB01241,Gemfibrozil,DB04908,Flibanserin,0.3715948164463043,73,Type_73,The serum concentration of Flibanserin can be increased when it is combined with Gemfibrozil.,73,Type_73,Yes
DB00238,Nevirapine,DB01259,Lapatinib,0.32931938767433167,4,Type_4,The metabolism of Lapatinib can be increased when combined with Nevirapine.,75,Type_75,No
DB01167,Itraconazole,DB01224,Quetiapine,0.4924188256263733,73,Type_73,The serum concentration of Quetiapine can be increased when it is combined with Itraconazole.,73,Type_73,Yes
DB00531,Cyclophosphamide,DB01098,Rosuvastatin,0.42997249960899353,49,Type_49,The risk or severity of adverse effects can be increased when Cyclophosphamide is combined with Rosuvastatin.,73,Type_73,No
DB01069,Promethazine,DB06697,Artemether,0.38638678193092346,47,Type_47,The metabolism of Artemether can be decreased when combined with Promethazine.,20,Type_20,No
DB01403,Methotrimeprazine,DB01409,Tiotropium,0.36285606026649475,2,Type_2,Methotrimeprazine may increase the anticholinergic activities of Tiotropium.,47,Type_47,No
DB00238,Nevirapine,DB04846,Celiprolol,0.4088134467601776,47,Type_47,The metabolism of Celiprolol can be decreased when combined with Nevirapine.,4,Type_4,No
DB00603,Medroxyprogesterone acetate,DB09075,Edoxaban,0.3296032249927521,75,Type_75,The serum concentration of Edoxaban can be decreased when it is combined with Medroxyprogesterone acetate.,70,Type_70,No
DB06707,Levonordefrin,DB09244,Pirlindole,0.4677301347255707,71,Type_71,Levonordefrin may increase the hypertensive activities of Pirlindole.,71,Type_71,Yes
DB00960,Pindolol,DB01087,Primaquine,0.4634748697280884,47,Type_47,The metabolism of Primaquine can be decreased when combined with Pindolol.,47,Type_47,Yes
DB00656,Trazodone,DB01167,Itraconazole,0.3668556809425354,47,Type_47,The metabolism of Itraconazole can be decreased when combined with Trazodone.,47,Type_47,Yes
DB00477,Chlorpromazine,DB08873,Boceprevir,0.48882219195365906,47,Type_47,The metabolism of Boceprevir can be decreased when combined with Chlorpromazine.,47,Type_47,Yes
DB06770,Benzyl alcohol,DB08880,Teriflunomide,0.3303385078907013,75,Type_75,The serum concentration of Teriflunomide can be decreased when it is combined with Benzyl alcohol.,75,Type_75,Yes
DB01233,Metoclopramide,DB01601,Lopinavir,0.44864100217819214,47,Type_47,The metabolism of Lopinavir can be decreased when combined with Metoclopramide.,20,Type_20,No
DB01045,Rifampicin,DB08932,Macitentan,0.4968271255493164,75,Type_75,The serum concentration of Macitentan can be decreased when it is combined with Rifampicin.,75,Type_75,Yes
DB00906,Tiagabine,DB06148,Mianserin,0.44044074416160583,49,Type_49,The risk or severity of adverse effects can be increased when Tiagabine is combined with Mianserin.,70,Type_70,No
DB00384,Triamterene,DB00872,Conivaptan,0.4581947922706604,73,Type_73,The serum concentration of Conivaptan can be increased when it is combined with Triamterene.,49,Type_49,No
DB00363,Clozapine,DB00373,Timolol,0.44169899821281433,47,Type_47,The metabolism of Timolol can be decreased when combined with Clozapine.,47,Type_47,Yes
DB00182,Amphetamine,DB00514,Dextromethorphan,0.41051119565963745,49,Type_49,The risk or severity of adverse effects can be increased when Amphetamine is combined with Dextromethorphan.,64,Type_64,No
DB01390,Sodium bicarbonate,DB01577,Metamfetamine,0.3733574151992798,72,Type_72,Sodium bicarbonate may decrease the excretion rate of Metamfetamine which could result in a higher serum level.,72,Type_72,Yes
DB00615,Rifabutin,DB06228,Rivaroxaban,0.3602861762046814,4,Type_4,The metabolism of Rivaroxaban can be increased when combined with Rifabutin.,75,Type_75,No
DB01211,Clarithromycin,DB09236,Lacidipine,0.48120108246803284,47,Type_47,The metabolism of Lacidipine can be decreased when combined with Clarithromycin.,47,Type_47,Yes
DB00653,Magnesium sulfate,DB00738,Pentamidine,0.3408929407596588,75,Type_75,The serum concentration of Pentamidine can be decreased when it is combined with Magnesium sulfate.,49,Type_49,No
DB00454,Meperidine,DB04876,Vildagliptin,0.4611264765262604,49,Type_49,The risk or severity of adverse effects can be increased when Meperidine is combined with Vildagliptin.,49,Type_49,Yes
DB01355,Hexobarbital,DB04574,Estrone sulfate,0.33284229040145874,75,Type_75,The serum concentration of Estrone sulfate can be decreased when it is combined with Hexobarbital.,70,Type_70,No
DB01242,Clomipramine,DB08882,Linagliptin,0.33895617723464966,73,Type_73,The serum concentration of Linagliptin can be increased when it is combined with Clomipramine.,73,Type_73,Yes
DB01015,Sulfamethoxazole,DB01418,Acenocoumarol,0.4221456050872803,6,Type_6,Sulfamethoxazole may increase the anticoagulant activities of Acenocoumarol.,6,Type_6,Yes
DB01154,Thiamylal,DB01220,Rifaximin,0.49674004316329956,73,Type_73,The serum concentration of Rifaximin can be increased when it is combined with Thiamylal.,4,Type_4,No
DB00440,Trimethoprim,DB01197,Captopril,0.4758511185646057,68,Type_68,Trimethoprim may increase the hyperkalemic activities of Captopril.,68,Type_68,Yes
DB01395,Drospirenone,DB12598,Nafamostat,0.3530716001987457,73,Type_73,The serum concentration of Nafamostat can be increased when it is combined with Drospirenone.,68,Type_68,No
DB00477,Chlorpromazine,DB09274,Artesunate,0.39287006855010986,73,Type_73,The serum concentration of Artesunate can be increased when it is combined with Chlorpromazine.,73,Type_73,Yes
DB06717,Fosaprepitant,DB08906,Fluticasone furoate,0.3753518760204315,4,Type_4,The metabolism of Fluticasone furoate can be increased when combined with Fosaprepitant.,73,Type_73,No
DB00297,Bupivacaine,DB00363,Clozapine,0.3398738205432892,47,Type_47,The metabolism of Clozapine can be decreased when combined with Bupivacaine.,47,Type_47,Yes
DB00604,Cisapride,DB01110,Miconazole,0.4459843933582306,47,Type_47,The metabolism of Miconazole can be decreased when combined with Cisapride.,73,Type_73,No
DB00252,Phenytoin,DB00283,Clemastine,0.307015597820282,73,Type_73,The serum concentration of Clemastine can be increased when it is combined with Phenytoin.,47,Type_47,No
DB00374,Treprostinil,DB01097,Leflunomide,0.4555668234825134,47,Type_47,The metabolism of Leflunomide can be decreased when combined with Treprostinil.,49,Type_49,No
DB01403,Methotrimeprazine,DB01601,Lopinavir,0.44982537627220154,73,Type_73,The serum concentration of Lopinavir can be increased when it is combined with Methotrimeprazine.,20,Type_20,No
DB00363,Clozapine,DB00476,Duloxetine,0.42012280225753784,49,Type_49,The risk or severity of adverse effects can be increased when Clozapine is combined with Duloxetine.,73,Type_73,No
DB00870,Suprofen,DB01240,Epoprostenol,0.47048407793045044,49,Type_49,The risk or severity of adverse effects can be increased when Suprofen is combined with Epoprostenol.,70,Type_70,No
DB01377,Magnesium oxide,DB01576,Dextroamphetamine,0.47418850660324097,75,Type_75,The serum concentration of Dextroamphetamine can be decreased when it is combined with Magnesium oxide.,72,Type_72,No
DB00289,Atomoxetine,DB00531,Cyclophosphamide,0.45594504475593567,15,Type_15,Atomoxetine may increase the cardiotoxic activities of Cyclophosphamide.,47,Type_47,No
DB00091,Cyclosporine,DB01406,Danazol,0.4943027198314667,80,Type_80,Cyclosporine may increase the hepatotoxic activities of Danazol.,80,Type_80,Yes
DB00358,Mefloquine,DB01175,Escitalopram,0.3325616419315338,9,Type_9,Mefloquine may increase the hypoglycemic activities of Escitalopram.,20,Type_20,No
DB00679,Thioridazine,DB06708,Lumefantrine,0.28785955905914307,73,Type_73,The serum concentration of Lumefantrine can be increased when it is combined with Thioridazine.,73,Type_73,Yes
DB01608,Periciazine,DB06697,Artemether,0.4997798502445221,33,Type_33,The risk or severity of QTc prolongation can be increased when Periciazine is combined with Artemether.,73,Type_73,No
DB00779,Nalidixic acid,DB01223,Aminophylline,0.31815311312675476,70,Type_70,The therapeutic efficacy of Aminophylline can be decreased when used in combination with Nalidixic acid.,47,Type_47,No
DB00907,Cocaine,DB01166,Cilostazol,0.4663945138454437,47,Type_47,The metabolism of Cilostazol can be decreased when combined with Cocaine.,47,Type_47,Yes
DB01261,Sitagliptin,DB01348,Spirapril,0.4008106291294098,73,Type_73,The serum concentration of Spirapril can be increased when it is combined with Sitagliptin.,49,Type_49,No
DB00238,Nevirapine,DB00762,Irinotecan,0.40001165866851807,47,Type_47,The metabolism of Irinotecan can be decreased when combined with Nevirapine.,75,Type_75,No
DB00227,Lovastatin,DB06335,Saxagliptin,0.45113056898117065,47,Type_47,The metabolism of Saxagliptin can be decreased when combined with Lovastatin.,73,Type_73,No
DB00820,Tadalafil,DB01029,Irbesartan,0.48305368423461914,10,Type_10,Tadalafil may increase the antihypertensive activities of Irbesartan.,10,Type_10,Yes
DB00738,Pentamidine,DB01016,Glyburide,0.4035312235355377,9,Type_9,Pentamidine may increase the hypoglycemic activities of Glyburide.,9,Type_9,Yes
DB00682,Warfarin,DB01026,Ketoconazole,0.4404442012310028,47,Type_47,The metabolism of Ketoconazole can be decreased when combined with Warfarin.,73,Type_73,No
DB00679,Thioridazine,DB08909,Glycerol phenylbutyrate,0.3847324252128601,73,Type_73,The serum concentration of Glycerol phenylbutyrate can be increased when it is combined with Thioridazine.,73,Type_73,Yes
DB00091,Cyclosporine,DB01229,Paclitaxel,0.49306735396385193,49,Type_49,The risk or severity of adverse effects can be increased when Cyclosporine is combined with Paclitaxel.,47,Type_47,No
DB00740,Riluzole,DB06210,Eltrombopag,0.3908575773239136,47,Type_47,The metabolism of Eltrombopag can be decreased when combined with Riluzole.,73,Type_73,No
DB01054,Nitrendipine,DB01355,Hexobarbital,0.45373356342315674,4,Type_4,The metabolism of Hexobarbital can be increased when combined with Nitrendipine.,4,Type_4,Yes
DB00297,Bupivacaine,DB00458,Imipramine,0.44915732741355896,49,Type_49,The risk or severity of adverse effects can be increased when Bupivacaine is combined with Imipramine.,47,Type_47,No
DB01016,Glyburide,DB01580,Oxprenolol,0.4620914161205292,9,Type_9,Glyburide may increase the hypoglycemic activities of Oxprenolol.,9,Type_9,Yes
DB01377,Magnesium oxide,DB01427,Amrinone,0.4086911380290985,70,Type_70,The therapeutic efficacy of Amrinone can be decreased when used in combination with Magnesium oxide.,49,Type_49,No
DB00373,Timolol,DB00476,Duloxetine,0.38531896471977234,30,Type_30,Timolol may increase the orthostatic hypotensive activities of Duloxetine.,30,Type_30,Yes
DB00622,Nicardipine,DB00889,Granisetron,0.4983082711696625,20,Type_20,Nicardipine may increase the QTc-prolonging activities of Granisetron.,20,Type_20,Yes
DB00641,Simvastatin,DB01054,Nitrendipine,0.3849368989467621,73,Type_73,The serum concentration of Nitrendipine can be increased when it is combined with Simvastatin.,73,Type_73,Yes
DB00722,Lisinopril,DB01211,Clarithromycin,0.49069783091545105,73,Type_73,The serum concentration of Clarithromycin can be increased when it is combined with Lisinopril.,70,Type_70,No
DB01064,Isoprenaline,DB04861,Nebivolol,0.47751563787460327,5,Type_5,Isoprenaline may decrease the vasoconstricting activities of Nebivolol.,14,Type_14,No
DB00252,Phenytoin,DB06216,Asenapine,0.4710121154785156,4,Type_4,The metabolism of Asenapine can be increased when combined with Phenytoin.,4,Type_4,Yes
DB00498,Phenindione,DB01022,Phylloquinone,0.4450676739215851,12,Type_12,Phenindione may decrease the anticoagulant activities of Phylloquinone.,12,Type_12,Yes
DB00502,Haloperidol,DB00622,Nicardipine,0.4691125154495239,47,Type_47,The metabolism of Nicardipine can be decreased when combined with Haloperidol.,47,Type_47,Yes
DB00313,Valproic acid,DB00458,Imipramine,0.37521877884864807,49,Type_49,The risk or severity of adverse effects can be increased when Valproic acid is combined with Imipramine.,73,Type_73,No
DB00924,Cyclobenzaprine,DB04839,Cyproterone acetate,0.4982227385044098,73,Type_73,The serum concentration of Cyproterone acetate can be increased when it is combined with Cyclobenzaprine.,75,Type_75,No
DB00252,Phenytoin,DB08860,Pitavastatin,0.4003336727619171,75,Type_75,The serum concentration of Pitavastatin can be decreased when it is combined with Phenytoin.,75,Type_75,Yes
DB00582,Voriconazole,DB01026,Ketoconazole,0.42639583349227905,47,Type_47,The metabolism of Ketoconazole can be decreased when combined with Voriconazole.,47,Type_47,Yes
DB00932,Tipranavir,DB01071,Mequitazine,0.3068780303001404,73,Type_73,The serum concentration of Mequitazine can be increased when it is combined with Tipranavir.,73,Type_73,Yes
DB01166,Cilostazol,DB01236,Sevoflurane,0.24486543238162994,49,Type_49,The risk or severity of adverse effects can be increased when Cilostazol is combined with Sevoflurane.,6,Type_6,No
DB00502,Haloperidol,DB13783,Acemetacin,0.4226461350917816,70,Type_70,The therapeutic efficacy of Acemetacin can be decreased when used in combination with Haloperidol.,49,Type_49,No
DB00436,Bendroflumethiazide,DB01193,Acebutolol,0.28024205565452576,49,Type_49,The risk or severity of adverse effects can be increased when Bendroflumethiazide is combined with Acebutolol.,49,Type_49,Yes
DB00296,Ropivacaine,DB01029,Irbesartan,0.42598026990890503,47,Type_47,The metabolism of Irbesartan can be decreased when combined with Ropivacaine.,49,Type_49,No
DB00615,Rifabutin,DB06148,Mianserin,0.38138487935066223,75,Type_75,The serum concentration of Mianserin can be decreased when it is combined with Rifabutin.,4,Type_4,No
DB00799,Tazarotene,DB08880,Teriflunomide,0.41513654589653015,75,Type_75,The serum concentration of Teriflunomide can be decreased when it is combined with Tazarotene.,47,Type_47,No
DB00207,Azithromycin,DB00266,Dicoumarol,0.4687022566795349,73,Type_73,The serum concentration of Dicoumarol can be increased when it is combined with Azithromycin.,73,Type_73,Yes
DB00315,Zolmitriptan,DB08880,Teriflunomide,0.40802034735679626,73,Type_73,The serum concentration of Teriflunomide can be increased when it is combined with Zolmitriptan.,75,Type_75,No
DB00898,Ethanol,DB01289,Glisoxepide,0.40096157789230347,49,Type_49,The risk or severity of adverse effects can be increased when Ethanol is combined with Glisoxepide.,49,Type_49,Yes
DB00474,Methohexital,DB08931,Riociguat,0.46333715319633484,60,Type_60,Methohexital may increase the hypotensive activities of Riociguat.,60,Type_60,Yes
DB00531,Cyclophosphamide,DB00619,Imatinib,0.47798484563827515,15,Type_15,Cyclophosphamide may increase the cardiotoxic activities of Imatinib.,15,Type_15,Yes
DB01101,Capecitabine,DB01320,Fosphenytoin,0.34993013739585876,4,Type_4,The metabolism of Fosphenytoin can be increased when combined with Capecitabine.,73,Type_73,No
DB00883,Isosorbide dinitrate,DB01167,Itraconazole,0.49466976523399353,73,Type_73,The serum concentration of Itraconazole can be increased when it is combined with Isosorbide dinitrate.,47,Type_47,No
DB00367,Levonorgestrel,DB01045,Rifampicin,0.3863532543182373,4,Type_4,The metabolism of Rifampicin can be increased when combined with Levonorgestrel.,4,Type_4,Yes
DB00321,Amitriptyline,DB12598,Nafamostat,0.3783129155635834,49,Type_49,The risk or severity of adverse effects can be increased when Amitriptyline is combined with Nafamostat.,73,Type_73,No
DB00361,Vinorelbine,DB01403,Methotrimeprazine,0.4763495922088623,47,Type_47,The metabolism of Methotrimeprazine can be decreased when combined with Vinorelbine.,47,Type_47,Yes
DB01138,Sulfinpyrazone,DB01238,Aripiprazole,0.49019601941108704,75,Type_75,The serum concentration of Aripiprazole can be decreased when it is combined with Sulfinpyrazone.,75,Type_75,Yes
