Drug1_ID,Drug2_ID,Label
DB09238,DB01365,0
DB00911,DB09143,0
DB01111,DB09268,0
DB06730,DB00933,0
DB00918,DB00768,0
DB01345,DB00458,0
DB01080,DB00569,0
DB00698,DB00230,0
DB09135,DB13145,0
DB00293,DB11633,0
DB00205,DB06261,0
DB01162,DB00219,0
DB00496,DB00440,0
DB08439,DB01249,0
DB00130,DB09322,0
DB00847,DB01173,0
DB01246,DB02546,0
DB00981,DB00277,0
DB00357,DB00591,0
DB00146,DB01216,0
DB09230,DB09137,0
DB00724,DB01351,0
DB09128,DB09061,0
DB00915,DB06789,0
DB00751,DB08913,0
DB01609,DB01137,0
DB06715,DB01017,0
DB01586,DB00318,0
DB00467,DB00752,0
DB01041,DB00198,0
DB09080,DB09236,0
DB08822,DB01551,0
DB00768,DB00444,0
DB01559,DB00604,0
DB00489,DB00274,0
DB00675,DB13025,0
DB01020,DB01121,0
DB04911,DB11315,0
DB06710,DB00933,0
DB00175,DB11315,0
DB00485,DB01213,0
DB01423,DB00640,0
DB06769,DB00179,0
DB06701,DB01227,0
DB00546,DB08811,0
DB00998,DB01176,0
DB08802,DB00812,0
DB00080,DB01099,0
DB00415,DB00768,0
DB09090,DB11156,0
DB01397,DB01141,0
DB06824,DB06813,0
DB01191,DB05351,0
DB01245,DB11619,0
DB00188,DB06147,0
DB01288,DB00496,0
DB00458,DB01380,0
DB00938,DB09238,0
DB00983,DB00358,0
DB09034,DB08974,0
DB00889,DB01348,0
DB00743,DB06211,0
DB00303,DB09280,0
DB01355,DB00276,0
DB01591,DB09119,0
DB00945,DB00610,0
DB09162,DB04894,0
DB00704,DB06243,0
DB09280,DB09241,0
DB00855,DB01615,0
DB00549,DB01551,0
DB00259,DB11121,0
DB06145,DB00273,0
DB01280,DB00817,0
DB09230,DB09063,0
DB00340,DB00500,0
DB00675,DB00158,0
DB00369,DB00380,0
DB00931,DB02701,0
DB01245,DB09079,0
DB00517,DB06654,0
DB11660,DB00955,0
DB08893,DB01181,0
DB00885,DB08899,0
DB00517,DB08864,0
DB00945,DB01066,0
DB08439,DB01216,0
DB06654,DB09000,0
DB09242,DB06791,0
DB01267,DB01296,0
DB01511,DB00480,0
DB06206,DB04398,0
DB00497,DB09256,0
DB00461,DB09008,0
DB06209,DB00749,0
DB09073,DB00226,0
DB00682,DB09083,0
DB06802,DB08893,0
DB00890,DB00327,0
DB00411,DB01597,0
DB01177,DB01267,0
DB01330,DB09076,0
DB02959,DB00891,0
DB09134,DB06193,0
DB01085,DB00828,0
DB01161,DB02187,0
DB00166,DB00374,0
DB01463,DB01180,0
DB09285,DB12332,0
DB01397,DB01201,0
DB00641,DB00674,0
DB01489,DB08994,0
DB00788,DB00221,0
DB00134,DB00607,0
DB01080,DB01005,0
DB12364,DB13025,0
DB01100,DB01033,0
DB08967,DB00529,0
DB06701,DB06262,0
DB06789,DB08981,0
DB09053,DB08824,0
DB00525,DB11613,0
DB00955,DB11256,0
DB00497,DB01183,0
DB06803,DB04571,0
DB00981,DB00775,0
DB00985,DB01061,0
DB09084,DB09343,0
DB00586,DB00819,0
DB00859,DB00542,0
DB01291,DB01624,0
DB11660,DB09198,0
DB09090,DB09262,0
DB00353,DB00499,0
DB00973,DB09268,0
DB09143,DB00980,0
DB00207,DB00303,0
DB00519,DB00997,0
DB00437,DB00360,0
DB00462,DB00552,0
DB01437,DB00852,0
DB01043,DB09101,0
DB00166,DB00343,0
DB01280,DB05812,0
DB00232,DB09014,0
DB06706,DB00584,0
DB11793,DB00572,0
DB13158,DB00689,0
DB00551,DB09082,0
DB00943,DB01197,0
DB00885,DB08887,0
DB06803,DB06782,0
DB00274,DB01567,0
DB00324,DB00457,0
DB00810,DB09278,0
DB00353,DB11079,0
DB00697,DB01051,0
DB09214,DB00923,0
DB00609,DB01357,0
DB08439,DB06203,0
DB09295,DB00374,0
DB00620,DB06691,0
DB13873,DB00212,0
DB06725,DB00595,0
DB08907,DB06771,0
DB00645,DB00529,0
DB06016,DB01284,0
DB09015,DB01090,0
DB09235,DB01619,0
DB09047,DB09039,0
DB00922,DB09499,0
DB08896,DB01226,0
DB01581,DB01065,0
DB00231,DB00520,0
DB09020,DB05676,0
DB08795,DB00296,0
DB00284,DB00277,0
DB00990,DB00418,0
DB00152,DB01615,0
DB00792,DB00654,0
DB00791,DB00946,0
DB05239,DB00267,0
DB06228,DB08967,0
DB03756,DB01424,0
DB11304,DB00384,0
DB01005,DB00626,0
DB13145,DB00246,0
DB00462,DB01685,0
DB00253,DB00633,0
DB11342,DB00227,0
DB01611,DB01579,0
DB01340,DB00548,0
DB00907,DB13153,0
DB09245,DB09034,0
DB08881,DB00380,0
DB00411,DB08795,0
DB00238,DB01400,0
DB00472,DB01327,0
DB06701,DB00985,0
DB09289,DB00453,0
DB08984,DB09396,0
DB01113,DB01380,0
DB06616,DB01141,0
DB09075,DB01551,0
DB00678,DB01416,0
DB06202,DB04835,0
DB00434,DB01072,0
DB12483,DB08908,0
DB01240,DB00924,0
DB00791,DB01071,0
DB01256,DB01226,0
DB09516,DB06771,0
DB00976,DB05266,0
DB00418,DB00770,0
DB04868,DB09087,0
DB00596,DB09055,0
DB09167,DB00253,0
DB09143,DB09289,0
DB06708,DB08992,0
DB01578,DB01227,0
DB01489,DB05990,0
DB00547,DB09272,0
DB00181,DB01185,0
DB01622,DB00236,0
DB11560,DB09262,0
DB00823,DB00487,0
DB00255,DB01403,0
DB00542,DB00813,0
DB06413,DB08957,0
DB00494,DB01656,0
DB01110,DB08993,0
DB00650,DB01353,0
DB06403,DB00341,0
DB00332,DB00904,0
DB00485,DB00721,0
DB00340,DB08930,0
DB11619,DB09276,0
DB00988,DB01173,0
DB11614,DB01289,0
DB00605,DB09048,0
DB00726,DB00576,0
DB08981,DB01104,0
DB00326,DB06767,0
DB11609,DB08933,0
DB09285,DB00917,0
DB01042,DB09281,0
DB01039,DB11610,0
DB12278,DB01236,0
DB01110,DB01020,0
DB06216,DB08797,0
DB00759,DB06771,0
DB00346,DB01085,0
DB00577,DB13879,0
DB08918,DB00330,0
DB01190,DB06595,0
DB00399,DB01083,0
DB00795,DB01394,0
DB00357,DB00358,0
DB01348,DB00970,0
DB09293,DB00122,0
DB00564,DB00417,0
DB01274,DB09067,0
DB00604,DB00282,0
DB00242,DB06211,0
DB00831,DB00828,0
DB08896,DB00315,0
DB00482,DB09499,0
DB00359,DB08906,0
DB00827,DB01101,0
DB09227,DB08893,0
DB00369,DB00603,0
DB00704,DB00904,0
DB00283,DB00282,0
DB01413,DB09117,0
DB09030,DB11121,0
DB00314,DB01065,0
DB01621,DB06701,0
DB00014,DB01544,0
DB00142,DB00391,0
DB02513,DB11268,0
DB06684,DB08974,0
DB00437,DB08439,0
DB00315,DB06402,0
DB00843,DB04845,0
DB01608,DB00758,0
DB00284,DB00775,0
DB00636,DB08943,0
DB01251,DB00879,0
DB01060,DB04948,0
DB00713,DB00633,0
DB05990,DB01202,0
DB01057,DB00459,0
DB09071,DB01093,0
DB00419,DB00595,0
DB05521,DB02709,0
DB06684,DB00869,0
DB01356,DB03619,0
DB01129,DB01137,0
DB01171,DB01327,0
DB06594,DB00229,0
DB01084,DB00712,0
DB01096,DB00660,0
DB01586,DB00943,0
DB08814,DB09282,0
DB08958,DB00865,0
DB01195,DB01054,0
DB00981,DB00610,0
DB01009,DB00572,0
DB00450,DB00784,0
DB00293,DB00548,0
DB00757,DB00158,0
DB00199,DB01422,0
DB00932,DB00771,0
DB00475,DB00694,0
DB00749,DB09119,0
DB01390,DB00006,0
DB00162,DB00834,0
DB06736,DB11586,0
DB01099,DB09130,0
DB00208,DB01656,0
DB01170,DB00879,0
DB11793,DB01166,0
DB00362,DB01609,0
DB01377,DB01327,0
DB00795,DB00629,0
DB00296,DB00317,0
DB01013,DB05351,0
DB01201,DB09147,0
DB00223,DB00523,0
DB09296,DB01140,0
DB00461,DB01124,0
DB01032,DB04865,0
DB03619,DB11126,0
DB00649,DB00126,0
DB09119,DB00419,0
DB06730,DB01327,0
DB09096,DB01115,0
DB05294,DB11235,0
DB08947,DB00305,0
DB01205,DB00458,0
DB05039,DB11630,0
DB00326,DB01511,0
DB01274,DB00185,0
DB00328,DB08889,0
DB00313,DB00444,0
DB01393,DB00377,0
DB00748,DB06777,0
DB06441,DB00393,0
DB00948,DB04398,0
DB00907,DB00393,0
DB00954,DB08991,0
DB00302,DB00838,0
DB11148,DB01119,0
DB00319,DB00890,0
DB01080,DB00213,0
DB09061,DB00833,0
DB04845,DB00397,0
DB00410,DB09082,0
DB00378,DB00627,0
DB06706,DB09119,0
DB00331,DB01202,0
DB01082,DB00426,0
DB00437,DB00955,0
DB04794,DB01183,0
DB00462,DB00754,0
DB00308,DB01369,0
DB00479,DB09026,0
DB00885,DB00576,0
DB00389,DB01132,0
DB00570,DB08931,0
DB06713,DB06820,0
DB00373,DB01101,0
DB09555,DB00253,0
DB01037,DB01105,0
DB00362,DB01090,0
DB00445,DB11633,0
DB00969,DB01628,0
DB00175,DB01296,0
DB00321,DB01054,0
DB05521,DB01283,0
DB00560,DB11817,0
DB01424,DB09221,0
DB06261,DB00539,0
DB00719,DB01392,0
DB01009,DB01378,0
DB00915,DB01303,0
DB00273,DB06710,0
DB00863,DB00627,0
DB06710,DB09053,0
DB00715,DB00992,0
DB01250,DB00513,0
DB00490,DB01150,0
DB00974,DB00764,0
DB00715,DB09223,0
DB00411,DB08869,0
DB12483,DB01288,0
DB09084,DB00724,0
DB11943,DB08895,0
DB00596,DB01623,0
DB01384,DB00916,0
DB00288,DB00546,0
DB00871,DB00773,0
DB09112,DB00921,0
DB00240,DB00640,0
DB00863,DB00758,0
DB00170,DB00741,0
DB00355,DB01583,0
DB01050,DB01099,0
DB00130,DB00953,0
DB06742,DB00844,0
DB00519,DB01595,0
DB00451,DB01071,0
DB00453,DB00394,0
DB00850,DB09087,0
DB01162,DB04951,0
DB00514,DB06704,0
DB11614,DB01032,0
DB08912,DB01082,0
DB01399,DB05381,0
DB01330,DB02659,0
DB09070,DB01236,0
DB01150,DB00317,0
DB00576,DB11121,0
DB01039,DB00945,0
DB08877,DB01077,0
DB00979,DB00865,0
DB00359,DB00245,0
DB09462,DB00679,0
DB01567,DB01059,0
DB09018,DB00710,0
DB01142,DB05351,0
DB01117,DB00665,0
DB00779,DB00660,0
DB00765,DB06813,0
DB01261,DB00626,0
DB00954,DB00744,0
DB01184,DB00453,0
DB00622,DB00768,0
DB00583,DB01035,0
DB00589,DB09570,0
DB01413,DB01117,0
DB00278,DB00860,0
DB12001,DB00297,0
DB01399,DB00474,0
DB00862,DB09079,0
DB01156,DB11254,0
DB13323,DB00247,0
DB01592,DB01054,0
DB00780,DB00459,0
DB09124,DB00347,0
DB01551,DB13873,0
DB01320,DB00891,0
DB01169,DB01303,0
DB00647,DB04572,0
DB01043,DB00683,0
DB00520,DB01577,0
DB00839,DB08897,0
DB06261,DB08814,0
DB00889,DB09090,0
DB00626,DB00367,0
DB00351,DB09017,0
DB00920,DB01072,0
DB00409,DB08981,0
DB03585,DB00570,0
DB08819,DB08827,0
DB00959,DB01708,0
DB09020,DB00229,0
DB06774,DB09198,0
DB00696,DB06696,0
DB01159,DB00210,0
DB00363,DB08993,0
DB09101,DB09125,0
DB00671,DB01240,0
DB09084,DB00734,0
DB00890,DB01190,0
DB00664,DB01597,0
DB06202,DB01345,0
DB00911,DB06716,0
DB00251,DB08903,0
DB11943,DB06792,0
DB01018,DB01251,0
DB00823,DB04894,0
DB00430,DB09038,0
DB00517,DB01582,0
DB00408,DB00446,0
DB01010,DB06201,0
DB01598,DB06695,0
DB01264,DB00749,0
DB09220,DB00465,0
DB01234,DB00855,0
DB00561,DB01068,0
DB01362,DB09291,0
DB08815,DB02659,0
DB00302,DB00564,0
DB00704,DB00309,0
DB00884,DB00394,0
DB01138,DB01113,0
DB09211,DB09117,0
DB00281,DB00120,0
DB08795,DB00274,0
DB09300,DB01232,0
DB00531,DB01190,0
DB08971,DB01577,0
DB01218,DB05246,0
DB00723,DB08909,0
DB09021,DB00782,0
DB00261,DB09143,0
DB00724,DB01017,0
DB01626,DB00737,0
DB00636,DB01615,0
DB00749,DB00957,0
DB01282,DB01011,0
DB00556,DB01244,0
DB09143,DB03128,0
DB00761,DB00302,0
DB01431,DB00570,0
DB00701,DB00708,0
DB01084,DB09216,0
DB06263,DB04842,0
DB00760,DB00374,0
DB00263,DB09146,0
DB00822,DB00980,0
DB09274,DB00208,0
DB08905,DB01427,0
DB01223,DB01577,0
DB09396,DB08897,0
DB00562,DB00641,0
DB06738,DB09275,0
DB00747,DB01583,0
DB00258,DB00323,0
DB08967,DB01214,0
DB01131,DB00857,0
DB00316,DB00441,0
DB00608,DB01135,0
DB00347,DB05381,0
DB00493,DB01167,0
DB00517,DB11691,0
DB01273,DB00158,0
DB01182,DB04841,0
DB01392,DB09215,0
DB00465,DB09283,0
DB01377,DB01165,0
DB06016,DB00512,0
DB01252,DB00796,0
DB00549,DB00524,0
DB00220,DB00545,0
DB09389,DB00835,0
DB05239,DB05676,0
DB00876,DB08970,0
DB09209,DB08797,0
DB13878,DB00453,0
DB00211,DB01141,0
DB00611,DB01066,0
DB06228,DB00958,0
DB01559,DB00751,0
DB00380,DB00234,0
DB00851,DB00412,0
DB01158,DB01296,0
DB00856,DB01116,0
DB04920,DB00945,0
DB08884,DB13783,0
DB00974,DB05109,0
DB00581,DB09039,0
DB00918,DB00755,0
DB09323,DB01184,0
DB01015,DB09094,0
DB00664,DB03619,0
DB00622,DB01563,0
DB09257,DB00947,0
DB00546,DB01628,0
DB01610,DB00627,0
DB06145,DB00211,0
DB00701,DB01199,0
DB00451,DB00305,0
DB01068,DB09231,0
DB06147,DB01149,0
DB01438,DB01115,0
DB00939,DB00730,0
DB00547,DB01124,0
DB00202,DB09324,0
DB00202,DB01137,0
DB00813,DB08994,0
DB00330,DB04951,0
DB12483,DB00602,0
DB00760,DB00193,0
DB01078,DB06804,0
DB09462,DB08933,0
DB00293,DB05990,0
DB00495,DB00738,0
DB09389,DB01567,0
DB00380,DB00014,0
DB00482,DB00229,0
DB00793,DB00808,0
DB00134,DB00645,0
DB00899,DB06769,0
DB00876,DB00230,0
DB00511,DB00412,0
DB09230,DB01023,0
DB06401,DB00719,0
DB06766,DB01084,0
DB09153,DB11560,0
DB00650,DB00389,0
DB06204,DB09074,0
DB09275,DB01102,0
DB12001,DB06774,0
DB01603,DB09291,0
DB00260,DB01099,0
DB09320,DB00212,0
DB00471,DB09082,0
DB01390,DB00832,0
DB00680,DB00553,0
DB00319,DB02187,0
DB01095,DB00986,0
DB09137,DB00820,0
DB00755,DB00557,0
DB09102,DB00891,0
DB00255,DB00639,0
DB00364,DB00981,0
DB09290,DB00316,0
DB00461,DB06710,0
DB03585,DB09125,0
DB00126,DB00229,0
DB09220,DB01238,0
DB00885,DB01094,0
DB09293,DB08827,0
DB00996,DB00783,0
DB04844,DB11699,0
DB00394,DB01544,0
DB00481,DB01247,0
DB09276,DB06817,0
DB00708,DB00394,0
DB09235,DB05266,0
DB00816,DB00909,0
DB00695,DB00254,0
DB00203,DB06827,0
DB00647,DB00136,0
DB01401,DB06819,0
DB09321,DB00912,0
DB01598,DB00234,0
DB06702,DB00819,0
DB00584,DB00949,0
DB00549,DB01090,0
DB00267,DB00169,0
DB00690,DB00627,0
DB01254,DB09414,0
DB00263,DB01411,0
DB00782,DB00603,0
DB01291,DB09070,0
DB01075,DB00681,0
DB00494,DB06147,0
DB01612,DB09245,0
DB00759,DB00656,0
DB01427,DB06782,0
DB08957,DB01062,0
DB00865,DB00229,0
DB00745,DB09352,0
DB09154,DB00628,0
DB01070,DB01077,0
DB01204,DB00467,0
DB08811,DB01104,0
DB00187,DB00606,0
DB11586,DB05039,0
DB01196,DB00588,0
DB04840,DB11817,0
DB01015,DB01395,0
DB00797,DB08984,0
DB09101,DB01180,0
DB00233,DB01203,0
DB06663,DB08909,0
DB00715,DB00671,0
DB09561,DB00312,0
DB00873,DB08815,0
DB01007,DB01394,0
DB09570,DB08909,0
DB06710,DB00628,0
DB00791,DB11256,0
DB06789,DB00388,0
DB08800,DB00883,0
DB01004,DB00805,0
DB09119,DB01440,0
DB00166,DB00828,0
DB08802,DB06771,0
DB00411,DB00811,0
DB00862,DB09449,0
DB00525,DB01576,0
DB00742,DB12924,0
DB08938,DB01090,0
DB01165,DB00419,0
DB00380,DB06402,0
DB01165,DB01102,0
DB01240,DB08916,0
DB01355,DB09215,0
DB04844,DB01205,0
DB06800,DB01105,0
DB06144,DB00236,0
DB00575,DB06654,0
DB00354,DB00518,0
DB01048,DB11231,0
DB08932,DB01588,0
DB08913,DB01204,0
DB01370,DB00202,0
DB01303,DB01194,0
DB09014,DB01620,0
DB09078,DB01101,0
DB11793,DB01603,0
DB00467,DB04576,0
DB11619,DB00801,0
DB06813,DB00775,0
DB08954,DB00485,0
DB00425,DB01047,0
DB11342,DB11630,0
DB01032,DB00769,0
DB01102,DB01054,0
DB00989,DB03615,0
DB00339,DB00694,0
DB13595,DB00857,0
DB02638,DB08903,0
DB00765,DB01121,0
DB13783,DB05812,0
DB06204,DB00282,0
DB01120,DB01089,0
DB01232,DB00770,0
DB00744,DB00898,0
DB00291,DB00236,0
DB01070,DB13145,0
DB00885,DB04846,0
DB01010,DB09272,0
DB01136,DB01217,0
DB04398,DB00660,0
DB01092,DB00572,0
DB00323,DB01183,0
DB00571,DB01172,0
DB01407,DB00438,0
DB01576,DB00355,0
DB01043,DB00515,0
DB09067,DB06210,0
DB01017,DB00730,0
DB06196,DB08814,0
DB05630,DB08933,0
DB08867,DB09212,0
DB00390,DB00198,0
DB00391,DB00355,0
DB01410,DB11126,0
DB00284,DB11256,0
DB00539,DB05266,0
DB09099,DB06589,0
DB00211,DB00656,0
DB00293,DB01142,0
DB01224,DB08958,0
DB09049,DB00377,0
DB08908,DB09275,0
DB01034,DB09008,0
DB06152,DB00245,0
DB01589,DB01062,0
DB09330,DB00752,0
DB00682,DB01172,0
DB01160,DB00847,0
DB09117,DB03128,0
DB00293,DB01120,0
DB00606,DB00256,0
DB01160,DB00882,0
DB00799,DB01328,0
DB00336,DB01024,0
DB00378,DB00443,0
DB00958,DB09241,0
DB00514,DB01298,0
DB00960,DB01254,0
DB01139,DB09070,0
DB09047,DB00539,0
DB00903,DB00404,0
DB00385,DB01176,0
DB00519,DB00257,0
DB09257,DB08991,0
DB00222,DB00606,0
DB00732,DB00296,0
DB01066,DB01104,0
DB00951,DB01189,0
DB04339,DB00832,0
DB01021,DB06144,0
DB06288,DB06413,0
DB01429,DB04794,0
DB00126,DB08797,0
DB00343,DB09278,0
DB00852,DB00910,0
DB01331,DB01577,0
DB09209,DB01121,0
DB00570,DB09278,0
DB00583,DB00773,0
DB00537,DB00801,0
DB08931,DB00719,0
DB09275,DB00812,0
DB01429,DB00490,0
DB09218,DB01608,0
DB00336,DB01366,0
DB04854,DB09262,0
DB01179,DB05271,0
DB00445,DB11268,0
DB00701,DB08869,0
DB00804,DB00543,0
DB01143,DB09147,0
DB13146,DB00620,0
DB00629,DB09130,0
DB01414,DB00440,0
DB11614,DB00345,0
DB00494,DB06824,0
DB00745,DB01576,0
DB01291,DB05109,0
DB00562,DB01332,0
DB00425,DB02659,0
DB01053,DB00355,0
DB00363,DB01299,0
DB13783,DB08974,0
DB00849,DB01102,0
DB00321,DB04786,0
DB06403,DB00849,0
DB09209,DB00640,0
DB00784,DB01416,0
DB01219,DB00662,0
DB00617,DB01077,0
DB04339,DB01150,0
DB01436,DB09080,0
DB01325,DB00444,0
DB13145,DB01418,0
DB12532,DB01058,0
DB00861,DB04794,0
DB00649,DB00441,0
DB06817,DB00459,0
DB00314,DB06725,0
DB01002,DB00233,0
DB00318,DB08801,0
DB00401,DB00324,0
DB00607,DB04570,0
DB12001,DB00846,0
DB01413,DB05316,0
DB01431,DB09276,0
DB00338,DB00593,0
DB00679,DB06696,0
DB11989,DB00966,0
DB01205,DB05109,0
DB01128,DB04878,0
DB00917,DB00258,0
DB06772,DB09297,0
DB00947,DB01298,0
DB11581,DB01241,0
DB00375,DB00134,0
DB01553,DB06786,0
DB00867,DB03128,0
DB00990,DB09238,0
DB01243,DB00945,0
DB00642,DB06228,0
DB06782,DB00240,0
DB01254,DB00666,0
DB00960,DB00517,0
DB00974,DB00400,0
DB08896,DB09210,0
DB00829,DB00890,0
DB01004,DB00471,0
DB09352,DB06264,0
DB08911,DB11699,0
DB00423,DB00619,0
DB01436,DB09072,0
DB09536,DB09034,0
DB01321,DB01184,0
DB06150,DB11586,0
DB01036,DB00977,0
DB01395,DB00953,0
DB08811,DB01174,0
DB00258,DB06413,0
DB00491,DB06706,0
DB01045,DB01083,0
DB00648,DB09112,0
DB00829,DB01291,0
DB06707,DB00978,0
DB01071,DB00356,0
DB00489,DB04918,0
DB00855,DB00662,0
DB00214,DB09085,0
DB09067,DB01067,0
DB00537,DB09055,0
DB11586,DB01122,0
DB00380,DB00273,0
DB01194,DB09231,0
DB00408,DB01392,0
DB01397,DB11135,0
DB01029,DB11106,0
DB00899,DB00274,0
DB01050,DB00211,0
DB00469,DB11254,0
DB01429,DB04845,0
DB09060,DB01614,0
DB01613,DB00553,0
DB00181,DB01578,0
DB01420,DB00796,0
DB03793,DB01332,0
DB00362,DB08967,0
DB00890,DB09262,0
DB12161,DB01077,0
DB09543,DB00968,0
DB00198,DB01242,0
DB00388,DB00683,0
DB00288,DB00738,0
DB00488,DB00304,0
DB00925,DB00811,0
DB00943,DB08804,0
DB00295,DB00946,0
DB00368,DB00412,0
DB00224,DB00548,0
DB00531,DB03619,0
DB00810,DB06767,0
DB01219,DB09245,0
DB09097,DB01065,0
DB01222,DB00993,0
DB06699,DB00897,0
DB09342,DB00503,0
DB01400,DB01610,0
DB00254,DB01217,0
DB09245,DB00336,0
DB02638,DB01329,0
DB00697,DB00006,0
DB01127,DB09101,0
DB01153,DB00948,0
DB08804,DB01551,0
DB01438,DB01104,0
DB00677,DB00216,0
DB00774,DB08828,0
DB09227,DB01030,0
DB01106,DB01087,0
DB09477,DB06412,0
DB13142,DB00355,0
DB01590,DB00216,0
DB00402,DB06155,0
DB01764,DB00894,0
DB00364,DB00367,0
DB00939,DB00662,0
DB00380,DB00673,0
DB00244,DB04571,0
DB01403,DB08799,0
DB01438,DB00592,0
DB06689,DB09104,0
DB01397,DB11596,0
DB09128,DB00300,0
DB00399,DB00796,0
DB01427,DB00810,0
DB09137,DB01283,0
DB00122,DB06709,0
DB08800,DB00224,0
DB00361,DB09095,0
DB00915,DB01120,0
DB00178,DB00563,0
DB01575,DB09042,0
DB01410,DB00180,0
DB09267,DB00738,0
DB11268,DB00629,0
DB00284,DB04841,0
DB06770,DB01214,0
DB00362,DB01186,0
DB08884,DB00142,0
DB01224,DB01076,0
DB00340,DB05528,0
DB00615,DB06412,0
DB11239,DB01114,0
DB04896,DB01296,0
DB09061,DB06402,0
DB11348,DB01330,0
DB01612,DB00511,0
DB08947,DB06696,0
DB00646,DB09065,0
DB00251,DB00413,0
DB11614,DB00810,0
DB09338,DB01328,0
DB01558,DB01685,0
DB00303,DB01219,0
DB00602,DB01099,0
DB01249,DB06698,0
DB09085,DB00763,0
DB00284,DB01414,0
DB00273,DB01207,0
DB01016,DB09555,0
DB00750,DB01200,0
DB01611,DB02659,0
DB00679,DB09282,0
DB13925,DB00819,0
DB09285,DB06792,0
DB00963,DB00402,0
DB01116,DB01426,0
DB00712,DB09274,0
DB06209,DB01355,0
DB01051,DB00645,0
DB05294,DB02300,0
DB00968,DB00349,0
DB13874,DB01353,0
DB01618,DB01060,0
DB08795,DB04576,0
DB00491,DB01437,0
DB04794,DB08974,0
DB12070,DB00821,0
DB00243,DB00855,0
DB01288,DB00883,0
DB00451,DB00818,0
DB00672,DB00744,0
DB00793,DB00377,0
DB00126,DB00556,0
DB00457,DB05265,0
DB01094,DB00186,0
DB00684,DB01422,0
DB00563,DB03128,0
DB08796,DB00698,0
DB06441,DB01167,0
DB08907,DB00027,0
DB08965,DB00191,0
DB01232,DB00292,0
DB09138,DB00324,0
DB00847,DB11610,0
DB01259,DB00741,0
DB00388,DB00665,0
DB00816,DB09449,0
DB00907,DB11581,0
DB00377,DB00614,0
DB00523,DB00617,0
DB00931,DB00983,0
DB01110,DB01099,0
DB01614,DB08970,0
DB00163,DB08934,0
DB11613,DB05245,0
DB00426,DB00610,0
DB06820,DB08965,0
DB01063,DB00776,0
DB01114,DB02701,0
DB00353,DB00810,0
DB01142,DB08907,0
DB00336,DB11610,0
DB04865,DB00352,0
DB00737,DB09008,0
DB00469,DB11148,0
DB01178,DB02709,0
DB09074,DB08804,0
DB00737,DB00014,0
DB01179,DB01259,0
DB03756,DB00162,0
DB06441,DB02546,0
DB06800,DB00989,0
DB00170,DB01020,0
DB01337,DB11630,0
DB00429,DB11613,0
DB01261,DB00657,0
DB09016,DB00974,0
DB00908,DB04835,0
DB00251,DB00400,0
DB00647,DB00783,0
DB09462,DB01249,0
DB01618,DB08796,0
DB01089,DB00586,0
DB00585,DB00556,0
DB00142,DB01074,0
DB00798,DB01062,0
DB01099,DB11691,0
DB01588,DB06696,0
DB09543,DB08947,0
DB01298,DB00966,0
DB08903,DB00397,0
DB01233,DB06237,0
DB01165,DB00662,0
DB01182,DB00448,0
DB01017,DB06817,0
DB00255,DB08984,0
DB01338,DB09166,0
DB09156,DB01273,0
DB09096,DB08893,0
DB06218,DB00227,0
DB00583,DB09124,0
DB09236,DB00126,0
DB00932,DB00665,0
DB01423,DB01410,0
DB06209,DB01431,0
DB00278,DB00766,0
DB00885,DB09272,0
DB00357,DB00488,0
DB00826,DB00819,0
DB00438,DB01102,0
DB05219,DB09396,0
DB04967,DB09324,0
DB01022,DB01333,0
DB01090,DB01262,0
DB00581,DB09085,0
DB11342,DB00696,0
DB01463,DB00657,0
DB00314,DB00630,0
DB00115,DB08994,0
DB00765,DB00227,0
DB06690,DB00196,0
DB00293,DB05219,0
DB01423,DB01241,0
DB00390,DB00629,0
DB00251,DB00384,0
DB01169,DB01410,0
DB08804,DB00773,0
DB09338,DB00483,0
DB09128,DB00668,0
DB01130,DB00832,0
DB06730,DB00212,0
DB01433,DB00500,0
DB00809,DB00656,0
DB00671,DB00180,0
DB00856,DB08868,0
DB00300,DB00807,0
DB00179,DB09499,0
DB00837,DB00882,0
DB12026,DB01377,0
DB09488,DB08901,0
DB01223,DB00749,0
DB01143,DB01345,0
DB00451,DB01356,0
DB00456,DB00880,0
DB01260,DB01013,0
DB01033,DB00894,0
DB00437,DB00388,0
DB01256,DB01340,0
DB08938,DB04572,0
DB06335,DB01190,0
DB04854,DB01174,0
DB06282,DB01012,0
DB00866,DB00455,0
DB08908,DB06237,0
DB00253,DB00221,0
DB01579,DB01610,0
DB00915,DB00719,0
DB00772,DB02703,0
DB11699,DB01582,0
DB00962,DB00703,0
DB01586,DB09053,0
DB09049,DB08957,0
DB01208,DB01001,0
DB00681,DB01656,0
DB00618,DB08930,0
DB00162,DB00653,0
DB01437,DB00539,0
DB01489,DB01107,0
DB00280,DB06150,0
DB00853,DB08903,0
DB12161,DB01353,0
DB01129,DB00939,0
DB00866,DB04898,0
DB01764,DB00502,0
DB00863,DB00336,0
DB00583,DB01764,0
DB00808,DB01620,0
DB00712,DB00933,0
DB00080,DB05245,0
DB05219,DB00187,0
DB12026,DB11660,0
DB01301,DB00233,0
DB08801,DB09048,0
DB00385,DB00213,0
DB09123,DB00255,0
DB00826,DB01598,0
DB00166,DB00328,0
DB09297,DB13139,0
DB09125,DB00427,0
DB09020,DB00737,0
DB08918,DB06193,0
DB08932,DB00978,0
DB01223,DB00909,0
DB01088,DB00239,0
DB09096,DB08993,0
DB00642,DB01608,0
